dataset_id,cell_type,cell_type_ontology_term_id,cell_type_ontology_depth,disease,reference,n_donors_A,n_donors_B,n_cells,cells_per_donor_by_group,median_counts_per_cell_by_group,permutation_count,confound_flags,confound_cramers_v,pooled_flag,residual_df,integer_check,frozen_universe_size,fitType,sigma_donor_estimate,envelope_min_donors_per_group,envelope_max_sigma_supported,envelope_membership,gate_status,gate_failures,dropped_thin_donors,dropped_missing_donor_cells,confound_exclusion_reasons,covariate_candidates,admitted_to_sweep,admission_blockers,census_version,role,dataset_rank,dataset_short,expected_effect,min_donors_per_group,cells_per_donor_bin_A,cells_per_donor_bin_B
ac0c6561-7a48-4185-af6f-af799f699172,T cell,CL:0000084,pending,Pick disease,normal,4,3,104,"{""A"": {""max"": 25, ""median"": 16.0, ""min"": 12, ""n_cells"": 69, ""n_donors"": 4}, ""B"": {""max"": 12, ""median"": 12.0, ""min"": 11, ""n_cells"": 35, ""n_donors"": 3}}","{""A"": 2241.0, ""B"": 2077.0}",35,"[""sequencing_depth_bin:1 donor-unique level(s) set aside before screening; 2 level(s) group >= 2 donors and carry the test"", ""sequencing_depth_bin:partial_confound_v=0.333"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.333, ""suspension_type"": null, ""tissue_general"": null}",unresolved,5,pending,pending,pending,pending,pending,,pending,candidate,[],"{""R24_P2323"": 3, ""R24_P2634"": 8, ""R24_P2733"": 7, ""R24_P2734"": 1}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,2,"Rexach 2024 Cell, cross-dementia",strong,3,"[10,30)","[10,30)"
ac0c6561-7a48-4185-af6f-af799f699172,astrocyte,CL:0000127,pending,Pick disease,normal,9,10,28408,"{""A"": {""max"": 2262, ""median"": 1498.0, ""min"": 42, ""n_cells"": 12789, ""n_donors"": 9}, ""B"": {""max"": 2466, ""median"": 1416.5, ""min"": 657, ""n_cells"": 15619, ""n_donors"": 10}}","{""A"": 3187.0, ""B"": 3049.0}",92378,"[""assay:partial_confound_v=0.085"", ""sequencing_depth_bin:partial_confound_v=0.2"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": 0.085, ""sequencing_depth_bin"": 0.2, ""suspension_type"": null, ""tissue_general"": null}",unresolved,17,pending,pending,pending,pending,pending,0.35,pending,candidate,[],{},0,[],"[""assay"", ""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,2,"Rexach 2024 Cell, cross-dementia",strong,9,"[1000,3000)","[1000,3000)"
ac0c6561-7a48-4185-af6f-af799f699172,endothelial cell of vascular tree,CL:0002139,pending,Pick disease,normal,9,10,3407,"{""A"": {""max"": 579, ""median"": 147.0, ""min"": 31, ""n_cells"": 1763, ""n_donors"": 9}, ""B"": {""max"": 296, ""median"": 169.0, ""min"": 47, ""n_cells"": 1644, ""n_donors"": 10}}","{""A"": 1615.0, ""B"": 1543.5}",92378,"[""assay:partial_confound_v=0.085"", ""sequencing_depth_bin:partial_confound_v=0.409"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": 0.085, ""sequencing_depth_bin"": 0.409, ""suspension_type"": null, ""tissue_general"": null}",unresolved,17,pending,pending,pending,pending,pending,0.35,pending,candidate,[],{},0,[],"[""assay"", ""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,2,"Rexach 2024 Cell, cross-dementia",strong,9,"[100,300)","[100,300)"
ac0c6561-7a48-4185-af6f-af799f699172,glutamatergic neuron,CL:0000679,pending,Pick disease,normal,9,10,57685,"{""A"": {""max"": 6029, ""median"": 4060.0, ""min"": 170, ""n_cells"": 30394, ""n_donors"": 9}, ""B"": {""max"": 5302, ""median"": 2662.0, ""min"": 843, ""n_cells"": 27291, ""n_donors"": 10}}","{""A"": 4694.5, ""B"": 4405.0}",92378,"[""assay:partial_confound_v=0.085"", ""sequencing_depth_bin:partial_confound_v=0.317"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": 0.085, ""sequencing_depth_bin"": 0.317, ""suspension_type"": null, ""tissue_general"": null}",unresolved,17,pending,pending,pending,pending,pending,0.35,pending,candidate,[],{},0,[],"[""assay"", ""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,2,"Rexach 2024 Cell, cross-dementia",strong,9,"[3000,inf)","[1000,3000)"
ac0c6561-7a48-4185-af6f-af799f699172,inhibitory interneuron,CL:0000498,pending,Pick disease,normal,8,10,16897,"{""A"": {""max"": 2176, ""median"": 1028.5, ""min"": 408, ""n_cells"": 8836, ""n_donors"": 8}, ""B"": {""max"": 1711, ""median"": 777.5, ""min"": 69, ""n_cells"": 8061, ""n_donors"": 10}}","{""A"": 6158.5, ""B"": 5206.0}",43758,"[""assay:partial_confound_v=0.056"", ""sequencing_depth_bin:partial_confound_v=0.316"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": 0.056, ""sequencing_depth_bin"": 0.316, ""suspension_type"": null, ""tissue_general"": null}",unresolved,16,pending,pending,pending,pending,pending,0.35,pending,candidate,[],"{""R24_P2730"": 6}",0,[],"[""assay"", ""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,2,"Rexach 2024 Cell, cross-dementia",strong,8,"[1000,3000)","[300,1000)"
ac0c6561-7a48-4185-af6f-af799f699172,microglial cell,CL:0000129,pending,Pick disease,normal,8,9,8853,"{""A"": {""max"": 881, ""median"": 671.0, ""min"": 341, ""n_cells"": 5249, ""n_donors"": 8}, ""B"": {""max"": 650, ""median"": 448.0, ""min"": 37, ""n_cells"": 3604, ""n_donors"": 9}}","{""A"": 2573.0, ""B"": 2402.5}",24310,"[""assay:partial_confound_v=0.029"", ""sequencing_depth_bin:partial_confound_v=0.453"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": 0.029, ""sequencing_depth_bin"": 0.453, ""suspension_type"": null, ""tissue_general"": null}",unresolved,15,pending,pending,pending,pending,pending,0.35,pending,candidate,[],"{""R24_P2730"": 2, ""R24_P2739"": 1}",0,[],"[""assay"", ""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,2,"Rexach 2024 Cell, cross-dementia",strong,8,"[300,1000)","[300,1000)"
ac0c6561-7a48-4185-af6f-af799f699172,oligodendrocyte,CL:0000128,pending,Pick disease,normal,9,10,67359,"{""A"": {""max"": 5738, ""median"": 3423.0, ""min"": 12, ""n_cells"": 32407, ""n_donors"": 9}, ""B"": {""max"": 6354, ""median"": 3351.0, ""min"": 778, ""n_cells"": 34952, ""n_donors"": 10}}","{""A"": 2921.0, ""B"": 3246.5}",92378,"[""assay:partial_confound_v=0.085"", ""sequencing_depth_bin:partial_confound_v=0.274"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": 0.085, ""sequencing_depth_bin"": 0.274, ""suspension_type"": null, ""tissue_general"": null}",unresolved,17,pending,pending,pending,pending,pending,0.35,pending,candidate,[],{},0,[],"[""assay"", ""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,2,"Rexach 2024 Cell, cross-dementia",strong,9,"[3000,inf)","[3000,inf)"
ac0c6561-7a48-4185-af6f-af799f699172,oligodendrocyte precursor cell,CL:0002453,pending,Pick disease,normal,9,10,12788,"{""A"": {""max"": 907, ""median"": 673.0, ""min"": 21, ""n_cells"": 5677, ""n_donors"": 9}, ""B"": {""max"": 955, ""median"": 799.5, ""min"": 275, ""n_cells"": 7111, ""n_donors"": 10}}","{""A"": 3107.0, ""B"": 3161.0}",92378,"[""assay:partial_confound_v=0.085"", ""sequencing_depth_bin:partial_confound_v=0.151"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": 0.085, ""sequencing_depth_bin"": 0.151, ""suspension_type"": null, ""tissue_general"": null}",unresolved,17,pending,pending,pending,pending,pending,0.35,pending,candidate,[],{},0,[],"[""assay"", ""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,2,"Rexach 2024 Cell, cross-dementia",strong,9,"[300,1000)","[300,1000)"
ac0c6561-7a48-4185-af6f-af799f699172,pericyte,CL:0000669,pending,Pick disease,normal,7,9,1292,"{""A"": {""max"": 293, ""median"": 88.0, ""min"": 33, ""n_cells"": 831, ""n_donors"": 7}, ""B"": {""max"": 184, ""median"": 30.0, ""min"": 12, ""n_cells"": 461, ""n_donors"": 9}}","{""A"": 1703.0, ""B"": 1929.0}",11440,"[""assay:partial_confound_v=0.063"", ""sequencing_depth_bin:partial_confound_v=0.392"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": 0.063, ""sequencing_depth_bin"": 0.392, ""suspension_type"": null, ""tissue_general"": null}",unresolved,14,pending,pending,pending,pending,pending,0.2,pending,candidate,[],"{""R24_P2732"": 9, ""R24_P2733"": 7}",0,[],"[""assay"", ""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,2,"Rexach 2024 Cell, cross-dementia",strong,7,"[30,100)","[30,100)"
ac0c6561-7a48-4185-af6f-af799f699172,T cell,CL:0000084,pending,progressive supranuclear palsy,normal,3,3,73,"{""A"": {""max"": 15, ""median"": 13.0, ""min"": 10, ""n_cells"": 38, ""n_donors"": 3}, ""B"": {""max"": 12, ""median"": 12.0, ""min"": 11, ""n_cells"": 35, ""n_donors"": 3}}","{""A"": 1755.0, ""B"": 2077.0}",20,"[""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.0, ""suspension_type"": null, ""tissue_general"": null}",unresolved,4,pending,pending,pending,pending,pending,,pending,candidate,[],"{""R24_P2462"": 7, ""R24_P2733"": 7, ""R24_P2734"": 1, ""R24_P2742"": 7, ""R24_P2743"": 7, ""R24_P2744"": 4}",0,[],[],False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,2,"Rexach 2024 Cell, cross-dementia",strong,3,"[10,30)","[10,30)"
ac0c6561-7a48-4185-af6f-af799f699172,astrocyte,CL:0000127,pending,progressive supranuclear palsy,normal,11,10,29535,"{""A"": {""max"": 3042, ""median"": 1101.0, ""min"": 481, ""n_cells"": 13916, ""n_donors"": 11}, ""B"": {""max"": 2466, ""median"": 1416.5, ""min"": 657, ""n_cells"": 15619, ""n_donors"": 10}}","{""A"": 2948.0, ""B"": 3049.0}",352716,"[""assay:partial_confound_v=0.056"", ""sequencing_depth_bin:partial_confound_v=0.357"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": 0.056, ""sequencing_depth_bin"": 0.357, ""suspension_type"": null, ""tissue_general"": null}",unresolved,19,pending,pending,pending,pending,pending,0.35,pending,candidate,[],{},0,[],"[""assay"", ""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,2,"Rexach 2024 Cell, cross-dementia",strong,10,"[1000,3000)","[1000,3000)"
ac0c6561-7a48-4185-af6f-af799f699172,endothelial cell of vascular tree,CL:0002139,pending,progressive supranuclear palsy,normal,10,10,2779,"{""A"": {""max"": 234, ""median"": 110.5, ""min"": 22, ""n_cells"": 1135, ""n_donors"": 10}, ""B"": {""max"": 296, ""median"": 169.0, ""min"": 47, ""n_cells"": 1644, ""n_donors"": 10}}","{""A"": 1986.0, ""B"": 1543.5}",184756,"[""assay:partial_confound_v=0.029"", ""sequencing_depth_bin:partial_confound_v=0.359"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": 0.029, ""sequencing_depth_bin"": 0.359, ""suspension_type"": null, ""tissue_general"": null}",unresolved,18,pending,pending,pending,pending,pending,0.35,pending,candidate,[],"{""R24_P2392"": 5}",0,[],"[""assay"", ""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,2,"Rexach 2024 Cell, cross-dementia",strong,10,"[100,300)","[100,300)"
ac0c6561-7a48-4185-af6f-af799f699172,glutamatergic neuron,CL:0000679,pending,progressive supranuclear palsy,normal,11,10,70508,"{""A"": {""max"": 7800, ""median"": 3970.0, ""min"": 445, ""n_cells"": 43217, ""n_donors"": 11}, ""B"": {""max"": 5302, ""median"": 2662.0, ""min"": 843, ""n_cells"": 27291, ""n_donors"": 10}}","{""A"": 4955.0, ""B"": 4405.0}",352716,"[""assay:partial_confound_v=0.056"", ""sequencing_depth_bin:partial_confound_v=0.135"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": 0.056, ""sequencing_depth_bin"": 0.135, ""suspension_type"": null, ""tissue_general"": null}",unresolved,19,pending,pending,pending,pending,pending,0.35,pending,candidate,[],{},0,[],"[""assay"", ""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,2,"Rexach 2024 Cell, cross-dementia",strong,10,"[3000,inf)","[1000,3000)"
ac0c6561-7a48-4185-af6f-af799f699172,inhibitory interneuron,CL:0000498,pending,progressive supranuclear palsy,normal,11,10,19559,"{""A"": {""max"": 2047, ""median"": 998.0, ""min"": 85, ""n_cells"": 11498, ""n_donors"": 11}, ""B"": {""max"": 1711, ""median"": 777.5, ""min"": 69, ""n_cells"": 8061, ""n_donors"": 10}}","{""A"": 7181.5, ""B"": 5206.0}",352716,"[""assay:partial_confound_v=0.056"", ""sequencing_depth_bin:partial_confound_v=0.27"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": 0.056, ""sequencing_depth_bin"": 0.27, ""suspension_type"": null, ""tissue_general"": null}",unresolved,19,pending,pending,pending,pending,pending,0.35,pending,candidate,[],{},0,[],"[""assay"", ""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,2,"Rexach 2024 Cell, cross-dementia",strong,10,"[300,1000)","[300,1000)"
ac0c6561-7a48-4185-af6f-af799f699172,microglial cell,CL:0000129,pending,progressive supranuclear palsy,normal,11,9,9110,"{""A"": {""max"": 1377, ""median"": 398.0, ""min"": 39, ""n_cells"": 5506, ""n_donors"": 11}, ""B"": {""max"": 650, ""median"": 448.0, ""min"": 37, ""n_cells"": 3604, ""n_donors"": 9}}","{""A"": 2457.0, ""B"": 2402.5}",167960,"[""assay:partial_confound_v=0.029"", ""sequencing_depth_bin:partial_confound_v=0.249"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": 0.029, ""sequencing_depth_bin"": 0.249, ""suspension_type"": null, ""tissue_general"": null}",unresolved,18,pending,pending,pending,pending,pending,0.35,pending,candidate,[],"{""R24_P2739"": 1}",0,[],"[""assay"", ""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,2,"Rexach 2024 Cell, cross-dementia",strong,9,"[300,1000)","[300,1000)"
ac0c6561-7a48-4185-af6f-af799f699172,oligodendrocyte,CL:0000128,pending,progressive supranuclear palsy,normal,11,10,68607,"{""A"": {""max"": 4672, ""median"": 2852.0, ""min"": 842, ""n_cells"": 33655, ""n_donors"": 11}, ""B"": {""max"": 6354, ""median"": 3351.0, ""min"": 778, ""n_cells"": 34952, ""n_donors"": 10}}","{""A"": 2796.0, ""B"": 3246.5}",352716,"[""assay:partial_confound_v=0.056"", ""sequencing_depth_bin:partial_confound_v=0.135"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": 0.056, ""sequencing_depth_bin"": 0.135, ""suspension_type"": null, ""tissue_general"": null}",unresolved,19,pending,pending,pending,pending,pending,0.35,pending,candidate,[],{},0,[],"[""assay"", ""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,2,"Rexach 2024 Cell, cross-dementia",strong,10,"[1000,3000)","[3000,inf)"
ac0c6561-7a48-4185-af6f-af799f699172,oligodendrocyte precursor cell,CL:0002453,pending,progressive supranuclear palsy,normal,11,10,14793,"{""A"": {""max"": 1153, ""median"": 677.0, ""min"": 286, ""n_cells"": 7682, ""n_donors"": 11}, ""B"": {""max"": 955, ""median"": 799.5, ""min"": 275, ""n_cells"": 7111, ""n_donors"": 10}}","{""A"": 3476.5, ""B"": 3161.0}",352716,"[""assay:partial_confound_v=0.056"", ""sequencing_depth_bin:partial_confound_v=0.135"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": 0.056, ""sequencing_depth_bin"": 0.135, ""suspension_type"": null, ""tissue_general"": null}",unresolved,19,pending,pending,pending,pending,pending,0.35,pending,candidate,[],{},0,[],"[""assay"", ""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,2,"Rexach 2024 Cell, cross-dementia",strong,10,"[300,1000)","[300,1000)"
ac0c6561-7a48-4185-af6f-af799f699172,pericyte,CL:0000669,pending,progressive supranuclear palsy,normal,9,9,1258,"{""A"": {""max"": 284, ""median"": 58.0, ""min"": 10, ""n_cells"": 797, ""n_donors"": 9}, ""B"": {""max"": 184, ""median"": 30.0, ""min"": 12, ""n_cells"": 461, ""n_donors"": 9}}","{""A"": 1829.0, ""B"": 1929.0}",48620,"[""assay:partial_confound_v=0.033"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": 0.033, ""sequencing_depth_bin"": 0.0, ""suspension_type"": null, ""tissue_general"": null}",unresolved,16,pending,pending,pending,pending,pending,0.35,pending,candidate,[],"{""R24_P2392"": 1, ""R24_P2733"": 7, ""R24_P2745"": 7}",0,[],"[""assay""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,2,"Rexach 2024 Cell, cross-dementia",strong,9,"[30,100)","[30,100)"
d8da613f-e681-4c69-b463-e94f5e66847f,B cell,CL:0000236,pending,COVID-19,normal,16,6,1817,"{""A"": {""max"": 102, ""median"": 31.0, ""min"": 10, ""n_cells"": 720, ""n_donors"": 16}, ""B"": {""max"": 837, ""median"": 30.5, ""min"": 10, ""n_cells"": 1097, ""n_donors"": 6}}","{""A"": 641.0, ""B"": 653.0}",74613,"[""sequencing_depth_bin:partial_confound_v=0.216"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.216, ""suspension_type"": null, ""tissue_general"": null}",unresolved,20,pending,pending,pending,pending,pending,0.2,pending,candidate,[],"{""C52ctr"": 7, ""L10cov"": 2, ""L13cov"": 7, ""L19cov"": 4, ""L21cov"": 8}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,3,"Melms 2021 Nature, lethal COVID-19 lung",strong,6,"[30,100)","[30,100)"
d8da613f-e681-4c69-b463-e94f5e66847f,"CD4-positive, alpha-beta T cell",CL:0000624,pending,COVID-19,normal,20,7,7586,"{""A"": {""max"": 700, ""median"": 207.0, ""min"": 13, ""n_cells"": 4875, ""n_donors"": 20}, ""B"": {""max"": 907, ""median"": 325.0, ""min"": 103, ""n_cells"": 2711, ""n_donors"": 7}}","{""A"": 642.0, ""B"": 621.0}",888030,"[""sequencing_depth_bin:partial_confound_v=0.262"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.262, ""suspension_type"": null, ""tissue_general"": null}",unresolved,25,pending,pending,pending,pending,pending,0.2,pending,candidate,[],{},0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,3,"Melms 2021 Nature, lethal COVID-19 lung",strong,7,"[100,300)","[300,1000)"
d8da613f-e681-4c69-b463-e94f5e66847f,"CD8-positive, alpha-beta T cell",CL:0000625,pending,COVID-19,normal,19,7,3559,"{""A"": {""max"": 846, ""median"": 76.0, ""min"": 13, ""n_cells"": 2756, ""n_donors"": 19}, ""B"": {""max"": 293, ""median"": 73.0, ""min"": 11, ""n_cells"": 803, ""n_donors"": 7}}","{""A"": 590.0, ""B"": 551.0}",657800,"[""sequencing_depth_bin:partial_confound_v=0.301"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.301, ""suspension_type"": null, ""tissue_general"": null}",unresolved,24,pending,pending,pending,pending,pending,0.2,pending,candidate,[],"{""L10cov"": 2}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,3,"Melms 2021 Nature, lethal COVID-19 lung",strong,7,"[30,100)","[30,100)"
