tier,dataset_id,dataset_short,cell_type,disease,reference,role,n_donors_A,n_donors_B,n_donors_total,n_cells,n_cells_test_real,f_real,permutation_count,resolution,mean_assignment_total,std_low,z_low,percentile_low,median_drift_A_low,median_drift_B_low,std_high,z_high,percentile_high,median_drift_A_high,median_drift_B_high,tau,t_star,q_low,n_survivors_low,survivors_denominator_low,q_mc_se_low,status_low,void_low,q_high,n_survivors_high,survivors_denominator_high,q_mc_se_high,status_high,void_high
frozen,a12ccb9b-4fbe-457d-8590-ac78053259ef,KPMP adult human kidney snRNA-seq v1.5,kidney distal convoluted tubule epithelial cell,acute kidney failure,normal,analysis_set,15,19,34,8240,2610,0.316748,1855967520,sampled,3635.294118,478.88724,-2.140993,0.0052,49.0,32.0,1042.774948,-0.983236,0.16145,88.0,291.0,0.05,412,0.1142,2284,20000,0.002249,full,False,0.18115,3623,20000,0.002723,full,False
frozen,a12ccb9b-4fbe-457d-8590-ac78053259ef,KPMP adult human kidney snRNA-seq v1.5,kidney distal convoluted tubule epithelial cell,acute kidney failure,normal,analysis_set,15,19,34,8240,2610,0.316748,1855967520,sampled,3635.294118,478.88724,-2.140993,0.0052,49.0,32.0,1042.774948,-0.983236,0.16145,88.0,291.0,0.075,618,0.21295,4259,20000,0.002895,full,False,0.2947,5894,20000,0.003224,full,False
frozen,a12ccb9b-4fbe-457d-8590-ac78053259ef,KPMP adult human kidney snRNA-seq v1.5,kidney distal convoluted tubule epithelial cell,acute kidney failure,normal,analysis_set,15,19,34,8240,2610,0.316748,1855967520,sampled,3635.294118,478.88724,-2.140993,0.0052,49.0,32.0,1042.774948,-0.983236,0.16145,88.0,291.0,0.1,824,0.3562,7124,20000,0.003386,full,False,0.3788,7576,20000,0.00343,full,False
frozen,a12ccb9b-4fbe-457d-8590-ac78053259ef,KPMP adult human kidney snRNA-seq v1.5,kidney interstitial alternatively activated macrophage,acute kidney failure,normal,analysis_set,13,14,27,1781,755,0.423919,20058300,sampled,857.518519,124.352358,-0.82442,0.25615,1.0,5.5,228.584431,-0.448493,0.3273,43.0,43.5,0.01,17,0.0921,1842,20000,0.002045,full,False,0.08425,1685,20000,0.001964,full,False
frozen,a12ccb9b-4fbe-457d-8590-ac78053259ef,KPMP adult human kidney snRNA-seq v1.5,kidney interstitial alternatively activated macrophage,acute kidney failure,normal,analysis_set,13,14,27,1781,755,0.423919,20058300,sampled,857.518519,124.352358,-0.82442,0.25615,1.0,5.5,228.584431,-0.448493,0.3273,43.0,43.5,0.025,44,0.15405,3081,20000,0.002553,full,False,0.1311,2622,20000,0.002387,full,False
frozen,a12ccb9b-4fbe-457d-8590-ac78053259ef,KPMP adult human kidney snRNA-seq v1.5,kidney interstitial alternatively activated macrophage,acute kidney failure,normal,analysis_set,13,14,27,1781,755,0.423919,20058300,sampled,857.518519,124.352358,-0.82442,0.25615,1.0,5.5,228.584431,-0.448493,0.3273,43.0,43.5,0.05,89,0.4094,8188,20000,0.003477,full,False,0.2407,4814,20000,0.003023,full,False
frozen,a12ccb9b-4fbe-457d-8590-ac78053259ef,KPMP adult human kidney snRNA-seq v1.5,kidney interstitial alternatively activated macrophage,acute kidney failure,normal,analysis_set,13,14,27,1781,755,0.423919,20058300,sampled,857.518519,124.352358,-0.82442,0.25615,1.0,5.5,228.584431,-0.448493,0.3273,43.0,43.5,0.075,133,0.5706,11412,20000,0.0035,full,False,0.38175,7635,20000,0.003435,full,False
frozen,a12ccb9b-4fbe-457d-8590-ac78053259ef,KPMP adult human kidney snRNA-seq v1.5,kidney interstitial alternatively activated macrophage,acute kidney failure,normal,analysis_set,13,14,27,1781,755,0.423919,20058300,sampled,857.518519,124.352358,-0.82442,0.25615,1.0,5.5,228.584431,-0.448493,0.3273,43.0,43.5,0.1,178,0.6957,13914,20000,0.003253,full,False,0.5183,10366,20000,0.003533,full,False
frozen,a12ccb9b-4fbe-457d-8590-ac78053259ef,KPMP adult human kidney snRNA-seq v1.5,kidney interstitial fibroblast,acute kidney failure,normal,analysis_set,16,24,40,13115,4851,0.369882,62852101650,sampled,5246.0,914.921148,-0.431731,0.3922,17.5,168.0,1919.517399,-0.205781,0.4382,210.5,105.5,0.01,131,0.07885,1577,20000,0.001906,full,False,0.02215,443,20000,0.001041,full,False
frozen,a12ccb9b-4fbe-457d-8590-ac78053259ef,KPMP adult human kidney snRNA-seq v1.5,kidney interstitial fibroblast,acute kidney failure,normal,analysis_set,16,24,40,13115,4851,0.369882,62852101650,sampled,5246.0,914.921148,-0.431731,0.3922,17.5,168.0,1919.517399,-0.205781,0.4382,210.5,105.5,0.025,327,0.15765,3153,20000,0.002577,full,False,0.095,1900,20000,0.002073,full,False
frozen,a12ccb9b-4fbe-457d-8590-ac78053259ef,KPMP adult human kidney snRNA-seq v1.5,kidney interstitial fibroblast,acute kidney failure,normal,analysis_set,16,24,40,13115,4851,0.369882,62852101650,sampled,5246.0,914.921148,-0.431731,0.3922,17.5,168.0,1919.517399,-0.205781,0.4382,210.5,105.5,0.05,655,0.5055,10110,20000,0.003535,full,False,0.28885,5777,20000,0.003205,full,False
frozen,a12ccb9b-4fbe-457d-8590-ac78053259ef,KPMP adult human kidney snRNA-seq v1.5,kidney interstitial fibroblast,acute kidney failure,normal,analysis_set,16,24,40,13115,4851,0.369882,62852101650,sampled,5246.0,914.921148,-0.431731,0.3922,17.5,168.0,1919.517399,-0.205781,0.4382,210.5,105.5,0.075,983,0.64145,12829,20000,0.003391,full,False,0.37585,7517,20000,0.003425,full,False
frozen,a12ccb9b-4fbe-457d-8590-ac78053259ef,KPMP adult human kidney snRNA-seq v1.5,kidney interstitial fibroblast,acute kidney failure,normal,analysis_set,16,24,40,13115,4851,0.369882,62852101650,sampled,5246.0,914.921148,-0.431731,0.3922,17.5,168.0,1919.517399,-0.205781,0.4382,210.5,105.5,0.1,1311,0.8309,16618,20000,0.002651,full,False,0.46355,9271,20000,0.003526,full,False
frozen,a12ccb9b-4fbe-457d-8590-ac78053259ef,KPMP adult human kidney snRNA-seq v1.5,kidney loop of Henle thick ascending limb epithelial cell,acute kidney failure,normal,analysis_set,16,23,39,29067,7382,0.253965,37711260990,sampled,11924.923077,1875.925815,-2.421697,0.0,89.0,260.0,4108.976709,-1.105609,0.13725,239.0,540.0,0.01,290,0.00015,3,20000,8.7e-05,void,True,0.0379,758,20000,0.00135,full,False
frozen,a12ccb9b-4fbe-457d-8590-ac78053259ef,KPMP adult human kidney snRNA-seq v1.5,kidney loop of Henle thick ascending limb epithelial cell,acute kidney failure,normal,analysis_set,16,23,39,29067,7382,0.253965,37711260990,sampled,11924.923077,1875.925815,-2.421697,0.0,89.0,260.0,4108.976709,-1.105609,0.13725,239.0,540.0,0.025,726,0.00145,29,20000,0.000269,full,False,0.09125,1825,20000,0.002036,full,False
frozen,a12ccb9b-4fbe-457d-8590-ac78053259ef,KPMP adult human kidney snRNA-seq v1.5,kidney loop of Henle thick ascending limb epithelial cell,acute kidney failure,normal,analysis_set,16,23,39,29067,7382,0.253965,37711260990,sampled,11924.923077,1875.925815,-2.421697,0.0,89.0,260.0,4108.976709,-1.105609,0.13725,239.0,540.0,0.05,1453,0.02345,469,20000,0.00107,full,False,0.16045,3209,20000,0.002595,full,False
frozen,a12ccb9b-4fbe-457d-8590-ac78053259ef,KPMP adult human kidney snRNA-seq v1.5,kidney loop of Henle thick ascending limb epithelial cell,acute kidney failure,normal,analysis_set,16,23,39,29067,7382,0.253965,37711260990,sampled,11924.923077,1875.925815,-2.421697,0.0,89.0,260.0,4108.976709,-1.105609,0.13725,239.0,540.0,0.075,2180,0.0703,1406,20000,0.001808,full,False,0.2432,4864,20000,0.003034,full,False
frozen,a12ccb9b-4fbe-457d-8590-ac78053259ef,KPMP adult human kidney snRNA-seq v1.5,kidney loop of Henle thick ascending limb epithelial cell,acute kidney failure,normal,analysis_set,16,23,39,29067,7382,0.253965,37711260990,sampled,11924.923077,1875.925815,-2.421697,0.0,89.0,260.0,4108.976709,-1.105609,0.13725,239.0,540.0,0.1,2906,0.21745,4349,20000,0.002917,full,False,0.30635,6127,20000,0.00326,full,False
frozen,a12ccb9b-4fbe-457d-8590-ac78053259ef,KPMP adult human kidney snRNA-seq v1.5,mononuclear phagocyte,acute kidney failure,normal,analysis_set,14,10,24,1234,587,0.475689,1961256,enumerated,719.833333,106.486856,-1.247415,0.143213,3.5,6.0,156.751307,-0.847415,0.207297,15.5,26.0,0.01,12,0.081818,160466,1961256,,full,False,0.035729,70073,1961256,,full,False
frozen,a12ccb9b-4fbe-457d-8590-ac78053259ef,KPMP adult human kidney snRNA-seq v1.5,mononuclear phagocyte,acute kidney failure,normal,analysis_set,14,10,24,1234,587,0.475689,1961256,enumerated,719.833333,106.486856,-1.247415,0.143213,3.5,6.0,156.751307,-0.847415,0.207297,15.5,26.0,0.025,30,0.190529,373676,1961256,,full,False,0.087968,172528,1961256,,full,False
frozen,a12ccb9b-4fbe-457d-8590-ac78053259ef,KPMP adult human kidney snRNA-seq v1.5,mononuclear phagocyte,acute kidney failure,normal,analysis_set,14,10,24,1234,587,0.475689,1961256,enumerated,719.833333,106.486856,-1.247415,0.143213,3.5,6.0,156.751307,-0.847415,0.207297,15.5,26.0,0.05,61,0.373113,731771,1961256,,full,False,0.205838,403701,1961256,,full,False
frozen,a12ccb9b-4fbe-457d-8590-ac78053259ef,KPMP adult human kidney snRNA-seq v1.5,mononuclear phagocyte,acute kidney failure,normal,analysis_set,14,10,24,1234,587,0.475689,1961256,enumerated,719.833333,106.486856,-1.247415,0.143213,3.5,6.0,156.751307,-0.847415,0.207297,15.5,26.0,0.075,92,0.41626,816392,1961256,,full,False,0.320588,628756,1961256,,full,False
frozen,a12ccb9b-4fbe-457d-8590-ac78053259ef,KPMP adult human kidney snRNA-seq v1.5,mononuclear phagocyte,acute kidney failure,normal,analysis_set,14,10,24,1234,587,0.475689,1961256,enumerated,719.833333,106.486856,-1.247415,0.143213,3.5,6.0,156.751307,-0.847415,0.207297,15.5,26.0,0.1,123,0.416673,817202,1961256,,full,False,0.403273,790921,1961256,,full,False
frozen,a12ccb9b-4fbe-457d-8590-ac78053259ef,KPMP adult human kidney snRNA-seq v1.5,parietal epithelial cell,acute kidney failure,normal,analysis_set,14,16,30,1963,874,0.445237,145422675,sampled,916.066667,73.344676,-0.573548,0.2946,9.0,9.5,169.727036,-0.247849,0.4098,20.0,20.5,0.01,19,0.1546,3092,20000,0.002556,full,False,0.08215,1643,20000,0.001942,full,False
frozen,a12ccb9b-4fbe-457d-8590-ac78053259ef,KPMP adult human kidney snRNA-seq v1.5,parietal epithelial cell,acute kidney failure,normal,analysis_set,14,16,30,1963,874,0.445237,145422675,sampled,916.066667,73.344676,-0.573548,0.2946,9.0,9.5,169.727036,-0.247849,0.4098,20.0,20.5,0.025,49,0.44635,8927,20000,0.003515,full,False,0.211,4220,20000,0.002885,full,False
frozen,a12ccb9b-4fbe-457d-8590-ac78053259ef,KPMP adult human kidney snRNA-seq v1.5,parietal epithelial cell,acute kidney failure,normal,analysis_set,14,16,30,1963,874,0.445237,145422675,sampled,916.066667,73.344676,-0.573548,0.2946,9.0,9.5,169.727036,-0.247849,0.4098,20.0,20.5,0.05,98,0.7537,15074,20000,0.003047,full,False,0.4297,8594,20000,0.0035,full,False
frozen,a12ccb9b-4fbe-457d-8590-ac78053259ef,KPMP adult human kidney snRNA-seq v1.5,parietal epithelial cell,acute kidney failure,normal,analysis_set,14,16,30,1963,874,0.445237,145422675,sampled,916.066667,73.344676,-0.573548,0.2946,9.0,9.5,169.727036,-0.247849,0.4098,20.0,20.5,0.075,147,0.9269,18538,20000,0.001841,full,False,0.58495,11699,20000,0.003484,full,False
frozen,a12ccb9b-4fbe-457d-8590-ac78053259ef,KPMP adult human kidney snRNA-seq v1.5,parietal epithelial cell,acute kidney failure,normal,analysis_set,14,16,30,1963,874,0.445237,145422675,sampled,916.066667,73.344676,-0.573548,0.2946,9.0,9.5,169.727036,-0.247849,0.4098,20.0,20.5,0.1,196,0.99615,19923,20000,0.000438,full,False,0.72905,14581,20000,0.003143,full,False
frozen,a12ccb9b-4fbe-457d-8590-ac78053259ef,KPMP adult human kidney snRNA-seq v1.5,podocyte,acute kidney failure,normal,analysis_set,14,17,31,3731,1236,0.331278,265182525,sampled,1684.967742,159.339244,-2.817685,0.00025,19.0,4.0,350.856128,-1.279635,0.10385,40.0,0.0,0.01,37,0.0026,52,20000,0.00036,full,False,0.0357,714,20000,0.001312,full,False
frozen,a12ccb9b-4fbe-457d-8590-ac78053259ef,KPMP adult human kidney snRNA-seq v1.5,podocyte,acute kidney failure,normal,analysis_set,14,17,31,3731,1236,0.331278,265182525,sampled,1684.967742,159.339244,-2.817685,0.00025,19.0,4.0,350.856128,-1.279635,0.10385,40.0,0.0,0.025,93,0.01395,279,20000,0.000829,full,False,0.09765,1953,20000,0.002099,full,False
frozen,a12ccb9b-4fbe-457d-8590-ac78053259ef,KPMP adult human kidney snRNA-seq v1.5,podocyte,acute kidney failure,normal,analysis_set,14,17,31,3731,1236,0.331278,265182525,sampled,1684.967742,159.339244,-2.817685,0.00025,19.0,4.0,350.856128,-1.279635,0.10385,40.0,0.0,0.05,186,0.04685,937,20000,0.001494,full,False,0.20175,4035,20000,0.002838,full,False
frozen,a12ccb9b-4fbe-457d-8590-ac78053259ef,KPMP adult human kidney snRNA-seq v1.5,podocyte,acute kidney failure,normal,analysis_set,14,17,31,3731,1236,0.331278,265182525,sampled,1684.967742,159.339244,-2.817685,0.00025,19.0,4.0,350.856128,-1.279635,0.10385,40.0,0.0,0.075,279,0.1298,2596,20000,0.002376,full,False,0.30105,6021,20000,0.003244,full,False
frozen,a12ccb9b-4fbe-457d-8590-ac78053259ef,KPMP adult human kidney snRNA-seq v1.5,podocyte,acute kidney failure,normal,analysis_set,14,17,31,3731,1236,0.331278,265182525,sampled,1684.967742,159.339244,-2.817685,0.00025,19.0,4.0,350.856128,-1.279635,0.10385,40.0,0.0,0.1,373,0.3216,6432,20000,0.003303,full,False,0.4106,8212,20000,0.003479,full,False
frozen,a12ccb9b-4fbe-457d-8590-ac78053259ef,KPMP adult human kidney snRNA-seq v1.5,renal interstitial pericyte,acute kidney failure,normal,analysis_set,15,22,37,3480,1059,0.30431,9364199760,sampled,1410.810811,179.738098,-1.957352,0.0006,13.0,18.0,407.656973,-0.863007,0.20075,37.0,67.0,0.01,34,0.0047,94,20000,0.000484,full,False,0.0443,886,20000,0.001455,full,False
frozen,a12ccb9b-4fbe-457d-8590-ac78053259ef,KPMP adult human kidney snRNA-seq v1.5,renal interstitial pericyte,acute kidney failure,normal,analysis_set,15,22,37,3480,1059,0.30431,9364199760,sampled,1410.810811,179.738098,-1.957352,0.0006,13.0,18.0,407.656973,-0.863007,0.20075,37.0,67.0,0.025,87,0.03825,765,20000,0.001356,full,False,0.125,2500,20000,0.002339,full,False
frozen,a12ccb9b-4fbe-457d-8590-ac78053259ef,KPMP adult human kidney snRNA-seq v1.5,renal interstitial pericyte,acute kidney failure,normal,analysis_set,15,22,37,3480,1059,0.30431,9364199760,sampled,1410.810811,179.738098,-1.957352,0.0006,13.0,18.0,407.656973,-0.863007,0.20075,37.0,67.0,0.05,174,0.1748,3496,20000,0.002686,full,False,0.24045,4809,20000,0.003022,full,False
frozen,a12ccb9b-4fbe-457d-8590-ac78053259ef,KPMP adult human kidney snRNA-seq v1.5,renal interstitial pericyte,acute kidney failure,normal,analysis_set,15,22,37,3480,1059,0.30431,9364199760,sampled,1410.810811,179.738098,-1.957352,0.0006,13.0,18.0,407.656973,-0.863007,0.20075,37.0,67.0,0.075,261,0.39125,7825,20000,0.003451,full,False,0.3545,7090,20000,0.003383,full,False
frozen,a12ccb9b-4fbe-457d-8590-ac78053259ef,KPMP adult human kidney snRNA-seq v1.5,renal interstitial pericyte,acute kidney failure,normal,analysis_set,15,22,37,3480,1059,0.30431,9364199760,sampled,1410.810811,179.738098,-1.957352,0.0006,13.0,18.0,407.656973,-0.863007,0.20075,37.0,67.0,0.1,348,0.5475,10950,20000,0.00352,full,False,0.4669,9338,20000,0.003528,full,False
frozen,a12ccb9b-4fbe-457d-8590-ac78053259ef,KPMP adult human kidney snRNA-seq v1.5,T cell,chronic kidney disease,normal,analysis_set,26,12,38,2254,1056,0.4685,2707475148,sampled,1542.210526,217.022424,-2.24037,0.00115,10.0,32.0,324.690764,-1.497457,0.0864,16.0,28.0,0.01,22,0.0018,36,20000,0.0003,full,False,0.0103,206,20000,0.000714,full,False
frozen,a12ccb9b-4fbe-457d-8590-ac78053259ef,KPMP adult human kidney snRNA-seq v1.5,T cell,chronic kidney disease,normal,analysis_set,26,12,38,2254,1056,0.4685,2707475148,sampled,1542.210526,217.022424,-2.24037,0.00115,10.0,32.0,324.690764,-1.497457,0.0864,16.0,28.0,0.025,56,0.014,280,20000,0.000831,full,False,0.0338,676,20000,0.001278,full,False
frozen,a12ccb9b-4fbe-457d-8590-ac78053259ef,KPMP adult human kidney snRNA-seq v1.5,T cell,chronic kidney disease,normal,analysis_set,26,12,38,2254,1056,0.4685,2707475148,sampled,1542.210526,217.022424,-2.24037,0.00115,10.0,32.0,324.690764,-1.497457,0.0864,16.0,28.0,0.05,112,0.04485,897,20000,0.001464,full,False,0.07635,1527,20000,0.001878,full,False
frozen,a12ccb9b-4fbe-457d-8590-ac78053259ef,KPMP adult human kidney snRNA-seq v1.5,T cell,chronic kidney disease,normal,analysis_set,26,12,38,2254,1056,0.4685,2707475148,sampled,1542.210526,217.022424,-2.24037,0.00115,10.0,32.0,324.690764,-1.497457,0.0864,16.0,28.0,0.075,169,0.133,2660,20000,0.002401,full,False,0.1228,2456,20000,0.002321,full,False
frozen,a12ccb9b-4fbe-457d-8590-ac78053259ef,KPMP adult human kidney snRNA-seq v1.5,T cell,chronic kidney disease,normal,analysis_set,26,12,38,2254,1056,0.4685,2707475148,sampled,1542.210526,217.022424,-2.24037,0.00115,10.0,32.0,324.690764,-1.497457,0.0864,16.0,28.0,0.1,225,0.22315,4463,20000,0.002944,full,False,0.17265,3453,20000,0.002672,full,False
frozen,a12ccb9b-4fbe-457d-8590-ac78053259ef,KPMP adult human kidney snRNA-seq v1.5,endothelial cell,chronic kidney disease,normal,analysis_set,38,24,62,19896,11034,0.554584,96977332473382725,sampled,12194.322581,578.234944,-2.006663,0.02635,6.5,82.0,1716.914132,-0.675819,0.24725,259.5,225.0,0.01,198,0.0642,1284,20000,0.001733,full,False,0.0699,1398,20000,0.001803,full,False
frozen,a12ccb9b-4fbe-457d-8590-ac78053259ef,KPMP adult human kidney snRNA-seq v1.5,endothelial cell,chronic kidney disease,normal,analysis_set,38,24,62,19896,11034,0.554584,96977332473382725,sampled,12194.322581,578.234944,-2.006663,0.02635,6.5,82.0,1716.914132,-0.675819,0.24725,259.5,225.0,0.025,497,0.13885,2777,20000,0.002445,full,False,0.18485,3697,20000,0.002745,full,False
frozen,a12ccb9b-4fbe-457d-8590-ac78053259ef,KPMP adult human kidney snRNA-seq v1.5,endothelial cell,chronic kidney disease,normal,analysis_set,38,24,62,19896,11034,0.554584,96977332473382725,sampled,12194.322581,578.234944,-2.006663,0.02635,6.5,82.0,1716.914132,-0.675819,0.24725,259.5,225.0,0.05,994,0.39645,7929,20000,0.003459,full,False,0.35585,7117,20000,0.003385,full,False
frozen,a12ccb9b-4fbe-457d-8590-ac78053259ef,KPMP adult human kidney snRNA-seq v1.5,endothelial cell,chronic kidney disease,normal,analysis_set,38,24,62,19896,11034,0.554584,96977332473382725,sampled,12194.322581,578.234944,-2.006663,0.02635,6.5,82.0,1716.914132,-0.675819,0.24725,259.5,225.0,0.075,1492,0.6639,13278,20000,0.00334,full,False,0.5102,10204,20000,0.003535,full,False
frozen,a12ccb9b-4fbe-457d-8590-ac78053259ef,KPMP adult human kidney snRNA-seq v1.5,endothelial cell,chronic kidney disease,normal,analysis_set,38,24,62,19896,11034,0.554584,96977332473382725,sampled,12194.322581,578.234944,-2.006663,0.02635,6.5,82.0,1716.914132,-0.675819,0.24725,259.5,225.0,0.1,1989,0.9411,18822,20000,0.001665,full,False,0.65065,13013,20000,0.003371,full,False
frozen,a12ccb9b-4fbe-457d-8590-ac78053259ef,KPMP adult human kidney snRNA-seq v1.5,epithelial cell of proximal tubule,chronic kidney disease,normal,analysis_set,38,24,62,68118,34219,0.502349,96977332473382725,sampled,41749.741935,2774.08664,-2.714674,0.00015,145.5,304.0,7368.227816,-1.022056,0.1589,677.5,988.0,0.01,681,0.00255,51,20000,0.000357,full,False,0.0538,1076,20000,0.001595,full,False
frozen,a12ccb9b-4fbe-457d-8590-ac78053259ef,KPMP adult human kidney snRNA-seq v1.5,epithelial cell of proximal tubule,chronic kidney disease,normal,analysis_set,38,24,62,68118,34219,0.502349,96977332473382725,sampled,41749.741935,2774.08664,-2.714674,0.00015,145.5,304.0,7368.227816,-1.022056,0.1589,677.5,988.0,0.025,1702,0.01755,351,20000,0.000928,full,False,0.11575,2315,20000,0.002262,full,False
frozen,a12ccb9b-4fbe-457d-8590-ac78053259ef,KPMP adult human kidney snRNA-seq v1.5,epithelial cell of proximal tubule,chronic kidney disease,normal,analysis_set,38,24,62,68118,34219,0.502349,96977332473382725,sampled,41749.741935,2774.08664,-2.714674,0.00015,145.5,304.0,7368.227816,-1.022056,0.1589,677.5,988.0,0.05,3405,0.0994,1988,20000,0.002116,full,False,0.20085,4017,20000,0.002833,full,False
frozen,a12ccb9b-4fbe-457d-8590-ac78053259ef,KPMP adult human kidney snRNA-seq v1.5,epithelial cell of proximal tubule,chronic kidney disease,normal,analysis_set,38,24,62,68118,34219,0.502349,96977332473382725,sampled,41749.741935,2774.08664,-2.714674,0.00015,145.5,304.0,7368.227816,-1.022056,0.1589,677.5,988.0,0.075,5108,0.1809,3618,20000,0.002722,full,False,0.33285,6657,20000,0.003332,full,False
frozen,a12ccb9b-4fbe-457d-8590-ac78053259ef,KPMP adult human kidney snRNA-seq v1.5,epithelial cell of proximal tubule,chronic kidney disease,normal,analysis_set,38,24,62,68118,34219,0.502349,96977332473382725,sampled,41749.741935,2774.08664,-2.714674,0.00015,145.5,304.0,7368.227816,-1.022056,0.1589,677.5,988.0,0.1,6811,0.40045,8009,20000,0.003465,full,False,0.4338,8676,20000,0.003504,full,False
frozen,a12ccb9b-4fbe-457d-8590-ac78053259ef,KPMP adult human kidney snRNA-seq v1.5,kidney collecting duct intercalated cell,chronic kidney disease,normal,analysis_set,36,23,59,15314,8015,0.523377,14420954992868970,sampled,9344.135593,823.555656,-1.613899,0.06315,15.0,25.0,1752.826114,-0.758281,0.2274,176.0,208.0,0.01,153,0.08705,1741,20000,0.001993,full,False,0.05045,1009,20000,0.001548,full,False
